converged SCF energy = -99.8206324520548  <S^2> = 8.8817842e-16  2S+1 = 1
Training epoch:   0%|          | 0/1000 [00:00<?, ?it/s]Iteration 0 Predicted energy: -89.27995480458739 Cost value: 111.10588526781898 Grad:  (Array(46.83362, dtype=float32), Array(-4.868678, dtype=float32))
Training epoch:   3%|▎         | 27/1000 [02:02<1:08:18,  4.21s/it]Iteration 27 Predicted energy: -92.32048445523654 Cost value: 56.2522199741769 Grad:  (Array(3.8395438, dtype=float32), Array(-26.112015, dtype=float32))
Training epoch:   3%|▎         | 28/1000 [02:06<1:07:51,  4.19s/it]Iteration 28 Predicted energy: -92.32538569358833 Cost value: 56.178723970302045 Grad:  (Array(6.6826477, dtype=float32), Array(-4.219675, dtype=float32))
Training epoch:   3%|▎         | 29/1000 [02:10<1:07:53,  4.19s/it]Iteration 29 Predicted energy: -92.3273871705943 Cost value: 56.14872484812988 Grad:  (Array(26.915506, dtype=float32), Array(-2.278492, dtype=float32))
Training epoch:   3%|▎         | 30/1000 [02:15<1:08:02,  4.21s/it]Iteration 30 Predicted energy: -92.35435010125919 Cost value: 55.74537214180201 Grad:  (Array(3.8217452, dtype=float32), Array(-15.414884, dtype=float32))
Training epoch:   3%|▎         | 31/1000 [02:19<1:08:09,  4.22s/it]Iteration 31 Predicted energy: -92.37506747880767 Cost value: 55.436437770844535 Grad:  (Array(3.1973042, dtype=float32), Array(-3.869502, dtype=float32))
Training epoch:   3%|▎         | 32/1000 [02:23<1:07:59,  4.21s/it]Iteration 32 Predicted energy: -92.38633786122283 Cost value: 55.26873606327346 Grad:  (Array(18.117405, dtype=float32), Array(-4.7752056, dtype=float32))
Training epoch:   3%|▎         | 33/1000 [02:27<1:07:47,  4.21s/it]Iteration 33 Predicted energy: -92.3934832283973 Cost value: 55.16254559047612 Grad:  (Array(2.5225136, dtype=float32), Array(-18.60847, dtype=float32))
Training epoch:   3%|▎         | 34/1000 [02:31<1:07:46,  4.21s/it]Iteration 34 Predicted energy: -92.38202440411534 Cost value: 55.33288969086961 Grad:  (Array(4.458226, dtype=float32), Array(-3.4129314, dtype=float32))
Training epoch:   4%|▎         | 35/1000 [02:36<1:08:14,  4.24s/it]Iteration 35 Predicted energy: -92.36017995421287 Cost value: 55.65835147255586 Grad:  (Array(12.618126, dtype=float32), Array(-3.6072874, dtype=float32))
Training epoch:   4%|▎         | 36/1000 [02:41<1:12:07,  4.49s/it]Iteration 36 Predicted energy: -92.35184135778609 Cost value: 55.78284040982759 Grad:  (Array(4.1793528, dtype=float32), Array(-18.240515, dtype=float32))
Training epoch:   4%|▎         | 37/1000 [02:45<1:10:19,  4.38s/it]Iteration 37 Predicted energy: -92.36938536272855 Cost value: 55.52108318619283 Grad:  (Array(4.8715, dtype=float32), Array(-2.1933677, dtype=float32))
Training epoch:   4%|▍         | 38/1000 [02:49<1:08:57,  4.30s/it]Iteration 38 Predicted energy: -92.3977904449394 Cost value: 55.098583462596864 Grad:  (Array(5.204343, dtype=float32), Array(-1.4599862, dtype=float32))
Training epoch:   4%|▍         | 39/1000 [02:53<1:08:31,  4.28s/it]Iteration 39 Predicted energy: -92.41153038572148 Cost value: 54.894793429344645 Grad:  (Array(2.463655, dtype=float32), Array(-14.358086, dtype=float32))
Training epoch:   4%|▍         | 40/1000 [02:57<1:08:09,  4.26s/it]Iteration 40 Predicted energy: -92.41695829232926 Cost value: 54.81439106338768 Grad:  (Array(15.846981, dtype=float32), Array(-2.7423823, dtype=float32))
Training epoch:   4%|▍         | 41/1000 [03:02<1:07:49,  4.24s/it]Iteration 41 Predicted energy: -92.42286747083632 Cost value: 54.726926717342344 Grad:  (Array(1.4102001, dtype=float32), Array(-3.1920288, dtype=float32))
Training epoch:   4%|▍         | 42/1000 [03:06<1:07:27,  4.23s/it]Iteration 42 Predicted energy: -92.42246194926116 Cost value: 54.73292678840579 Grad:  (Array(1.0383282, dtype=float32), Array(-6.7947264, dtype=float32))
Training epoch:   4%|▍         | 43/1000 [03:10<1:06:59,  4.20s/it]Iteration 43 Predicted energy: -92.41732667617852 Cost value: 54.808936411123035 Grad:  (Array(12.232825, dtype=float32), Array(-1.9605842, dtype=float32))
Training epoch:   4%|▍         | 44/1000 [03:14<1:07:05,  4.21s/it]Iteration 44 Predicted energy: -92.41749560143862 Cost value: 54.80643522895123 Grad:  (Array(1.8115264, dtype=float32), Array(-16.711784, dtype=float32))
Training epoch:   4%|▍         | 45/1000 [03:19<1:07:30,  4.24s/it]Iteration 45 Predicted energy: -92.41934806079323 Cost value: 54.77901064033214 Grad:  (Array(12.170181, dtype=float32), Array(-1.3865373, dtype=float32))
Training epoch:   5%|▍         | 46/1000 [03:23<1:07:34,  4.25s/it]Iteration 46 Predicted energy: -92.42077265075382 Cost value: 54.757925078910134 Grad:  (Array(1.338816, dtype=float32), Array(-4.133444, dtype=float32))
Training epoch:   5%|▍         | 47/1000 [03:27<1:07:26,  4.25s/it]Iteration 47 Predicted energy: -92.42624631861355 Cost value: 54.67694629042816 Grad:  (Array(1.3984327, dtype=float32), Array(-2.3922844, dtype=float32))
Training epoch:   5%|▍         | 48/1000 [03:31<1:07:20,  4.24s/it]Iteration 48 Predicted energy: -92.42991470329117 Cost value: 54.6227088418896 Grad:  (Array(5.712783, dtype=float32), Array(-1.3411212, dtype=float32))
Training epoch:   5%|▍         | 49/1000 [03:36<1:07:32,  4.26s/it]Iteration 49 Predicted energy: -92.4276739067919 Cost value: 54.65583605197573 Grad:  (Array(1.2689466, dtype=float32), Array(-12.691368, dtype=float32))
Training epoch:   5%|▌         | 50/1000 [03:40<1:07:40,  4.27s/it]Iteration 50 Predicted energy: -92.4294432051573 Cost value: 54.62967848345319 Grad:  (Array(11.2916765, dtype=float32), Array(-1.7451179, dtype=float32))
Training epoch:   5%|▌         | 51/1000 [03:44<1:07:32,  4.27s/it]Iteration 51 Predicted energy: -92.43522585582498 Cost value: 54.54423059163484 Grad:  (Array(1.3706862, dtype=float32), Array(-12.713086, dtype=float32))
Training epoch:   5%|▌         | 52/1000 [03:48<1:07:14,  4.26s/it]Iteration 52 Predicted energy: -92.43766280894353 Cost value: 54.508240751102505 Grad:  (Array(11.881465, dtype=float32), Array(-1.0721805, dtype=float32))
Training epoch:   5%|▌         | 53/1000 [03:53<1:07:03,  4.25s/it]Iteration 53 Predicted energy: -92.43989906998529 Cost value: 54.4752252571952 Grad:  (Array(1.0993079, dtype=float32), Array(-5.2364106, dtype=float32))
Training epoch:   5%|▌         | 54/1000 [03:57<1:06:46,  4.24s/it]Iteration 54 Predicted energy: -92.44075247901455 Cost value: 54.462628416480506 Grad:  (Array(2.1877813, dtype=float32), Array(-0.9614306, dtype=float32))
Training epoch:   6%|▌         | 55/1000 [04:01<1:06:36,  4.23s/it]Iteration 55 Predicted energy: -92.43932642371185 Cost value: 54.483678684051945 Grad:  (Array(1.776803, dtype=float32), Array(-1.2041072, dtype=float32))
Training epoch:   6%|▌         | 56/1000 [04:05<1:06:40,  4.24s/it]Iteration 56 Predicted energy: -92.4407175860158 Cost value: 54.463143429983454 Grad:  (Array(0.8263245, dtype=float32), Array(-6.776624, dtype=float32))
Training epoch:   6%|▌         | 57/1000 [04:09<1:06:35,  4.24s/it]Iteration 57 Predicted energy: -92.44217784777189 Cost value: 54.44159234746364 Grad:  (Array(10.142871, dtype=float32), Array(-0.61915547, dtype=float32))
Training epoch:   6%|▌         | 58/1000 [04:14<1:06:30,  4.24s/it]Iteration 58 Predicted energy: -92.44161200742326 Cost value: 54.44994272229019 Grad:  (Array(1.3812588, dtype=float32), Array(-11.837825, dtype=float32))
Training epoch:   6%|▌         | 59/1000 [04:18<1:06:16,  4.23s/it]Iteration 59 Predicted energy: -92.44099639871445 Cost value: 54.459028279760716 Grad:  (Array(16.936985, dtype=float32), Array(-0.7400223, dtype=float32))
Training epoch:   6%|▌         | 60/1000 [04:22<1:06:26,  4.24s/it]Iteration 60 Predicted energy: -92.43831447975958 Cost value: 54.49861864407289 Grad:  (Array(1.0376109, dtype=float32), Array(-24.980194, dtype=float32))
Training epoch:   6%|▌         | 61/1000 [04:26<1:06:09,  4.23s/it]Iteration 61 Predicted energy: -92.43041138647726 Cost value: 54.61536739810595 Grad:  (Array(32.93496, dtype=float32), Array(-1.8860344, dtype=float32))
Training epoch:   6%|▌         | 62/1000 [04:31<1:06:06,  4.23s/it]Iteration 62 Predicted energy: -92.41413737882819 Cost value: 54.856169269730024 Grad:  (Array(2.1249743, dtype=float32), Array(-50.562477, dtype=float32))
Training epoch:   6%|▋         | 63/1000 [04:35<1:05:41,  4.21s/it]Iteration 63 Predicted energy: -92.37368363549302 Cost value: 55.457046676490776 Grad:  (Array(69.71776, dtype=float32), Array(-2.8500311, dtype=float32))
Training epoch:   6%|▋         | 64/1000 [04:39<1:05:30,  4.20s/it]Iteration 64 Predicted energy: -92.34285329844244 Cost value: 55.91718107019958 Grad:  (Array(4.2276635, dtype=float32), Array(-86.95559, dtype=float32))
Training epoch:   6%|▋         | 65/1000 [04:43<1:05:45,  4.22s/it]Iteration 65 Predicted energy: -92.3047180917825 Cost value: 56.48896867094724 Grad:  (Array(94.64044, dtype=float32), Array(-4.157735, dtype=float32))
Training epoch:   7%|▋         | 66/1000 [04:47<1:05:46,  4.23s/it]Iteration 66 Predicted energy: -92.37927921492108 Cost value: 55.37373799980036 Grad:  (Array(2.816672, dtype=float32), Array(-72.45116, dtype=float32))
Training epoch:   7%|▋         | 67/1000 [04:52<1:05:17,  4.20s/it]Iteration 67 Predicted energy: -92.43603877785932 Cost value: 54.53222373296778 Grad:  (Array(29.757893, dtype=float32), Array(-1.5563173, dtype=float32))
Training epoch:   7%|▋         | 68/1000 [04:56<1:05:27,  4.21s/it]Iteration 68 Predicted energy: -92.44675768360645 Cost value: 54.374029100759145 Grad:  (Array(14.031021, dtype=float32), Array(-0.39281344, dtype=float32))
Training epoch:   7%|▋         | 69/1000 [05:00<1:05:27,  4.22s/it]Iteration 69 Predicted energy: -92.41115307176025 Cost value: 54.90038468700999 Grad:  (Array(2.8245203, dtype=float32), Array(-52.54084, dtype=float32))
Training epoch:   7%|▋         | 70/1000 [05:04<1:05:05,  4.20s/it]Iteration 70 Predicted energy: -92.3621111094651 Cost value: 55.62954061786593 Grad:  (Array(76.63372, dtype=float32), Array(-2.6995325, dtype=float32))
Training epoch:   7%|▋         | 71/1000 [05:08<1:05:04,  4.20s/it]Iteration 71 Predicted energy: -92.38124767627924 Cost value: 55.34444584204105 Grad:  (Array(2.971434, dtype=float32), Array(-71.629776, dtype=float32))
Training epoch:   7%|▋         | 72/1000 [05:13<1:05:08,  4.21s/it]Iteration 72 Predicted energy: -92.42039107859183 Cost value: 54.76357238551297 Grad:  (Array(43.032166, dtype=float32), Array(-2.3507845, dtype=float32))
Training epoch:   7%|▋         | 73/1000 [05:17<1:05:15,  4.22s/it]Iteration 73 Predicted energy: -92.44844761766889 Cost value: 54.349109232349534 Grad:  (Array(0.5596943, dtype=float32), Array(-3.7182293, dtype=float32))
Training epoch:   7%|▋         | 74/1000 [05:21<1:05:03,  4.22s/it]Iteration 74 Predicted energy: -92.43108539461419 Cost value: 54.60540571412916 Grad:  (Array(1.6839961, dtype=float32), Array(-36.89571, dtype=float32))
Training epoch:   8%|▊         | 75/1000 [05:25<1:05:30,  4.25s/it]Iteration 75 Predicted energy: -92.3976412176881 Cost value: 55.100798865484734 Grad:  (Array(59.893894, dtype=float32), Array(-2.0638242, dtype=float32))
Training epoch:   8%|▊         | 76/1000 [05:30<1:05:29,  4.25s/it]Iteration 76 Predicted energy: -92.40885548147943 Cost value: 54.93443786155127 Grad:  (Array(2.8684165, dtype=float32), Array(-54.73151, dtype=float32))
Training epoch:   8%|▊         | 77/1000 [05:34<1:05:08,  4.23s/it]Iteration 77 Predicted energy: -92.43497310547936 Cost value: 54.54796398365711 Grad:  (Array(31.854889, dtype=float32), Array(-1.4771262, dtype=float32))
Training epoch:   8%|▊         | 78/1000 [05:38<1:04:43,  4.21s/it]Iteration 78 Predicted energy: -92.44974215392406 Cost value: 54.33002378707775 Grad:  (Array(0.62187773, dtype=float32), Array(-0.5174176, dtype=float32))
Training epoch:   8%|▊         | 79/1000 [05:42<1:04:46,  4.22s/it]Iteration 79 Predicted energy: -92.43728567944852 Cost value: 54.51380956455547 Grad:  (Array(1.2209535, dtype=float32), Array(-30.813017, dtype=float32))
Training epoch:   8%|▊         | 80/1000 [05:47<1:04:37,  4.21s/it]Iteration 80 Predicted energy: -92.41643164791732 Cost value: 54.82218954799002 Grad:  (Array(48.1989, dtype=float32), Array(-2.151934, dtype=float32))
Training epoch:   8%|▊         | 81/1000 [05:51<1:04:10,  4.19s/it]Iteration 81 Predicted energy: -92.4200684899591 Cost value: 54.76834695706943 Grad:  (Array(2.4055846, dtype=float32), Array(-46.388622, dtype=float32))
Training epoch:   8%|▊         | 82/1000 [05:55<1:04:12,  4.20s/it]Iteration 82 Predicted energy: -92.43597180686153 Cost value: 54.5332128446662 Grad:  (Array(31.267067, dtype=float32), Array(-1.434546, dtype=float32))
Training epoch:   8%|▊         | 83/1000 [05:59<1:04:31,  4.22s/it]Iteration 83 Predicted energy: -92.44946901209296 Cost value: 54.33405045862997 Grad:  (Array(0.25287396, dtype=float32), Array(-7.984199, dtype=float32))
Training epoch:   8%|▊         | 84/1000 [06:03<1:04:27,  4.22s/it]Iteration 84 Predicted energy: -92.44610370683378 Cost value: 54.383674214091016 Grad:  (Array(0.63637996, dtype=float32), Array(-17.993725, dtype=float32))
Training epoch:   8%|▊         | 85/1000 [06:08<1:04:57,  4.26s/it]Iteration 85 Predicted energy: -92.43353312087575 Cost value: 54.569236528705886 Grad:  (Array(33.981834, dtype=float32), Array(-1.4925827, dtype=float32))
Training epoch:   9%|▊         | 86/1000 [06:12<1:04:42,  4.25s/it]Iteration 86 Predicted energy: -92.42970588644287 Cost value: 54.62579549826801 Grad:  (Array(1.9324452, dtype=float32), Array(-38.261185, dtype=float32))
Training epoch:   9%|▊         | 87/1000 [06:16<1:05:01,  4.27s/it]Iteration 87 Predicted energy: -92.4351686639295 Cost value: 54.54507536571 Grad:  (Array(32.55791, dtype=float32), Array(-1.3777461, dtype=float32))
Training epoch:   9%|▉         | 88/1000 [06:20<1:04:46,  4.26s/it]Iteration 88 Predicted energy: -92.44625897783935 Cost value: 54.381384137212386 Grad:  (Array(0.6205391, dtype=float32), Array(-16.553679, dtype=float32))
Training epoch:   9%|▉         | 89/1000 [06:25<1:04:30,  4.25s/it]Iteration 89 Predicted energy: -92.44999282302052 Cost value: 54.326328541090476 Grad:  (Array(0.42014745, dtype=float32), Array(-2.5272522, dtype=float32))
Training epoch:   9%|▉         | 90/1000 [06:29<1:04:14,  4.24s/it]Iteration 90 Predicted energy: -92.44548156819303 Cost value: 54.39285055972696 Grad:  (Array(18.41246, dtype=float32), Array(-0.9822718, dtype=float32))
Training epoch:   9%|▉         | 91/1000 [06:33<1:04:16,  4.24s/it]Iteration 91 Predicted energy: -92.4387850830683 Cost value: 54.49167057901289 Grad:  (Array(1.3991083, dtype=float32), Array(-29.147108, dtype=float32))
Training epoch:   9%|▉         | 92/1000 [06:38<1:04:37,  4.27s/it]Iteration 92 Predicted energy: -92.43445456463427 Cost value: 54.55562378462 Grad:  (Array(33.61837, dtype=float32), Array(-1.3872234, dtype=float32))
Training epoch:   9%|▉         | 93/1000 [06:42<1:04:13,  4.25s/it]Iteration 93 Predicted energy: -92.43784054501758 Cost value: 54.50561634261422 Grad:  (Array(1.4296529, dtype=float32), Array(-30.535639, dtype=float32))
Training epoch:   9%|▉         | 94/1000 [06:46<1:03:57,  4.24s/it]Iteration 94 Predicted energy: -92.44323217930051 Cost value: 54.42603478443502 Grad:  (Array(22.210854, dtype=float32), Array(-1.1307495, dtype=float32))
Training epoch:  10%|▉         | 95/1000 [06:50<1:03:43,  4.23s/it]Iteration 95 Predicted energy: -92.4486399598429 Cost value: 54.34627330522865 Grad:  (Array(0.4320157, dtype=float32), Array(-12.002044, dtype=float32))
Training epoch:  10%|▉         | 96/1000 [06:54<1:03:33,  4.22s/it]Iteration 96 Predicted energy: -92.45055966980092 Cost value: 54.317972815719315 Grad:  (Array(0.1014979, dtype=float32), Array(-0.12355828, dtype=float32))
Training epoch:  10%|▉         | 97/1000 [06:59<1:03:26,  4.22s/it]Iteration 97 Predicted energy: -92.44900766757587 Cost value: 54.34085196314396 Grad:  (Array(10.623533, dtype=float32), Array(-0.38981405, dtype=float32))
Training epoch:  10%|▉         | 98/1000 [07:03<1:03:13,  4.21s/it]Iteration 98 Predicted energy: -92.44570163791508 Cost value: 54.3896045133475 Grad:  (Array(0.8920648, dtype=float32), Array(-18.681963, dtype=float32))
Training epoch:  10%|▉         | 99/1000 [07:07<1:03:10,  4.21s/it]Iteration 99 Predicted energy: -92.441789364388 Cost value: 54.44732531240803 Grad:  (Array(24.85566, dtype=float32), Array(-1.1939595, dtype=float32))
Training epoch:  10%|█         | 100/1000 [07:11<1:03:10,  4.21s/it]Iteration 100 Predicted energy: -92.43956277505049 Cost value: 54.48018957679244 Grad:  (Array(1.1972666, dtype=float32), Array(-28.742668, dtype=float32))
Training epoch:  10%|█         | 101/1000 [07:15<1:03:04,  4.21s/it]Iteration 101 Predicted energy: -92.43777610476492 Cost value: 54.506567844718376 Grad:  (Array(30.03024, dtype=float32), Array(-1.3422325, dtype=float32))
Training epoch:  10%|█         | 102/1000 [07:20<1:02:55,  4.20s/it]Iteration 102 Predicted energy: -92.43878414656014 Cost value: 54.49168440533434 Grad:  (Array(1.4323277, dtype=float32), Array(-29.42709, dtype=float32))
Training epoch:  10%|█         | 103/1000 [07:24<1:02:47,  4.20s/it]Iteration 103 Predicted energy: -92.43964643679034 Cost value: 54.478954557529455 Grad:  (Array(27.889835, dtype=float32), Array(-1.132217, dtype=float32))
Training epoch:  10%|█         | 104/1000 [07:28<1:02:51,  4.21s/it]Iteration 104 Predicted energy: -92.44215398845893 Cost value: 54.44194443774805 Grad:  (Array(1.1152521, dtype=float32), Array(-24.999512, dtype=float32))
Training epoch:  10%|█         | 105/1000 [07:32<1:03:01,  4.23s/it]Iteration 105 Predicted energy: -92.4439636403231 Cost value: 54.41524275797503 Grad:  (Array(21.515959, dtype=float32), Array(-1.0433383, dtype=float32))
Training epoch:  11%|█         | 106/1000 [07:36<1:03:02,  4.23s/it]Iteration 106 Predicted energy: -92.4459890230127 Cost value: 54.38536570551375 Grad:  (Array(0.7783847, dtype=float32), Array(-18.623543, dtype=float32))
Training epoch:  11%|█         | 107/1000 [07:41<1:03:04,  4.24s/it]Iteration 107 Predicted energy: -92.44718351455242 Cost value: 54.36774923395489 Grad:  (Array(15.901559, dtype=float32), Array(-0.6692443, dtype=float32))
Training epoch:  11%|█         | 108/1000 [07:45<1:02:55,  4.23s/it]Iteration 108 Predicted energy: -92.4480822091213 Cost value: 54.3544970845788 Grad:  (Array(0.68931395, dtype=float32), Array(-13.465711, dtype=float32))
Training epoch:  11%|█         | 109/1000 [07:49<1:02:36,  4.22s/it]Iteration 109 Predicted energy: -92.44851782697143 Cost value: 54.348074045368115 Grad:  (Array(12.449921, dtype=float32), Array(-0.52929455, dtype=float32))
Training epoch:  11%|█         | 110/1000 [07:53<1:02:26,  4.21s/it]Iteration 110 Predicted energy: -92.44871496693544 Cost value: 54.34516740740847 Grad:  (Array(0.4940425, dtype=float32), Array(-12.07221, dtype=float32))
Training epoch:  11%|█         | 111/1000 [07:58<1:02:24,  4.21s/it]Iteration 111 Predicted energy: -92.44849397859696 Cost value: 54.34842567183726 Grad:  (Array(12.340736, dtype=float32), Array(-0.6149058, dtype=float32))
Training epoch:  11%|█         | 112/1000 [08:02<1:02:15,  4.21s/it]Iteration 112 Predicted energy: -92.44793738487279 Cost value: 54.35663255364991 Grad:  (Array(0.6426599, dtype=float32), Array(-14.15345, dtype=float32))
Training epoch:  11%|█▏        | 113/1000 [08:06<1:02:26,  4.22s/it]Iteration 113 Predicted energy: -92.44655879566785 Cost value: 54.37696228981986 Grad:  (Array(17.181772, dtype=float32), Array(-0.720605, dtype=float32))
Training epoch:  11%|█▏        | 114/1000 [08:10<1:02:12,  4.21s/it]Iteration 114 Predicted energy: -92.44415924592612 Cost value: 54.412356960734314 Grad:  (Array(1.0304145, dtype=float32), Array(-21.872887, dtype=float32))
Training epoch:  12%|█▏        | 115/1000 [08:14<1:01:52,  4.20s/it]Iteration 115 Predicted energy: -92.43874858355296 Cost value: 54.492209448047554 Grad:  (Array(28.896065, dtype=float32), Array(-1.311955, dtype=float32))
Training epoch:  12%|█▏        | 116/1000 [08:19<1:01:49,  4.20s/it]Iteration 116 Predicted energy: -92.42980395959235 Cost value: 54.624345804994725 Grad:  (Array(1.7655747, dtype=float32), Array(-39.465584, dtype=float32))
Training epoch:  12%|█▏        | 117/1000 [08:23<1:01:37,  4.19s/it]Iteration 117 Predicted energy: -92.40943496302154 Cost value: 54.92584822145284 Grad:  (Array(52.967457, dtype=float32), Array(-2.373396, dtype=float32))
Training epoch:  12%|█▏        | 118/1000 [08:27<1:01:37,  4.19s/it]Iteration 118 Predicted energy: -92.38514538406352 Cost value: 55.28646793826549 Grad:  (Array(3.2459793, dtype=float32), Array(-69.92949, dtype=float32))
Training epoch:  12%|█▏        | 119/1000 [08:31<1:01:07,  4.16s/it]Iteration 119 Predicted energy: -92.33570423915371 Cost value: 56.02415035228258 Grad:  (Array(85.591934, dtype=float32), Array(-3.8769922, dtype=float32))
